"ROW_ID","ROW_VERSION","participant_id","dt_response","week","app_al","app_ct","app_ef","app_md","app_mo","app_pm","app_rx","app_sl","app_wm"
"8014","7","BLUE-00210","2015-06-11 21:50:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8015","7","BLUE-00210","2015-07-09 09:02:00+00:00","1","0","0","1","0","1","0","0","0","1"
"8016","7","BLUE-00211","2015-04-16 04:30:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8017","7","BLUE-00211","2015-05-14 19:13:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8018","7","BLUE-00211","2015-06-11 16:48:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8019","7","BLUE-00211","2015-07-09 19:11:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8020","7","BLUE-00212","2015-04-19 20:13:00+00:00","1","0","0","0","1","0","0","1","1","0"
"8021","7","BLUE-00212","2015-05-19 19:02:00+00:00","1","0","0","0","1","0","0","0","1","0"
"8022","7","BLUE-00212","2015-06-17 00:51:00+00:00","1","0","0","0","1","0","0","1","1","0"
"8023","7","BLUE-00213","2015-04-17 20:33:00+00:00","1","0","0","1","0","1","0","0","1","1"
"8024","7","BLUE-00215","2015-04-18 16:53:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8025","7","BLUE-00215","2015-05-17 03:22:00+00:00","1","0","0","0","0","1","0","1","0","0"
"8026","7","BLUE-00215","2015-07-12 00:13:00+00:00","1","0","1","1","0","1","0","0","0","0"
"8027","7","BLUE-00216","2015-04-17 07:50:00+00:00","1","0","1","0","0","0","0","1","0","0"
"8028","7","BLUE-00216","2015-06-12 13:14:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8029","7","BLUE-00216","2015-07-12 00:11:00+00:00","1","1","1","1","1","1","1","1","0","1"
"8030","7","BLUE-00217","2015-04-18 00:19:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8031","7","BLUE-00217","2015-05-16 15:02:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8032","7","BLUE-00217","2015-06-13 13:29:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8033","7","BLUE-00217","2015-07-11 23:45:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8034","7","BLUE-00219","2015-04-17 11:33:00+00:00","1","0","0","1","1","0","1","0","1","1"
"8035","7","BLUE-00219","2015-05-15 13:06:00+00:00","1","0","0","1","1","0","1","1","1","1"
"8036","7","BLUE-00219","2015-06-12 13:02:00+00:00","1","0","0","1","0","0","1","1","1","1"
"8037","7","BLUE-00219","2015-07-10 14:29:00+00:00","1","0","1","0","0","1","0","1","1","1"
"8038","7","BLUE-00220","2015-04-17 18:21:00+00:00","1","0","0","0","0","0","0","1","1","1"
"8039","7","BLUE-00220","2015-05-15 17:37:00+00:00","1","0","0","0","0","0","0","0","1","0"
"8040","7","BLUE-00221","2015-04-17 15:45:00+00:00","1","0","1","1","1","1","0","1","1","0"
"8041","7","BLUE-00221","2015-05-16 03:30:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8042","7","BLUE-00222","2015-04-19 00:48:00+00:00","1","0","1","1","0","1","0","1","0","1"
"8043","7","BLUE-00222","2015-05-17 13:05:00+00:00","1","0","1","1","0","1","0","1","0","1"
"8044","7","BLUE-00222","2015-06-14 13:35:00+00:00","1","0","0","1","0","1","1","1","0","0"
"8045","7","BLUE-00222","2015-07-12 22:17:00+00:00","1","0","1","0","0","1","0","1","0","0"
"8046","7","BLUE-00223","2015-04-19 20:59:00+00:00","1","0","0","1","1","0","0","0","1","0"
"8047","7","BLUE-00223","2015-05-15 15:31:00+00:00","1","0","1","1","0","1","0","1","1","0"
"8048","7","BLUE-00223","2015-06-12 13:06:00+00:00","1","0","1","1","1","1","0","1","1","0"
"8049","7","BLUE-00223","2015-07-10 13:01:00+00:00","1","0","1","1","0","1","0","1","1","0"
"8050","7","BLUE-00224","2015-04-17 15:01:00+00:00","1","0","0","1","1","0","0","0","1","1"
"8051","7","BLUE-00224","2015-05-15 13:08:00+00:00","1","0","0","1","1","0","0","0","1","1"
"8052","7","BLUE-00224","2015-06-12 14:36:00+00:00","1","0","0","1","1","0","0","0","0","1"
"8053","7","BLUE-00224","2015-07-10 13:44:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8054","7","BLUE-00228","2015-04-17 20:23:00+00:00","1","0","0","1","0","1","0","1","1","0"
"8055","7","BLUE-00228","2015-05-15 13:12:00+00:00","1","1","1","1","0","0","0","1","0","0"
"8056","7","BLUE-00228","2015-06-12 13:31:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8057","7","BLUE-00229","2015-04-17 13:27:00+00:00","1","0","0","1","1","0","0","0","0","1"
"8058","7","BLUE-00231","2015-05-09 01:08:00+00:00","1","0","0","0","0","1","0","0","1","0"
"8059","7","BLUE-00231","2015-05-30 18:23:00+00:00","1","0","1","1","0","0","0","0","0","0"
"8060","7","BLUE-00231","2015-06-30 00:17:00+00:00","1","0","1","0","0","0","0","0","1","0"
"8061","7","BLUE-00232","2015-04-17 11:10:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8062","7","BLUE-00232","2015-05-16 10:29:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8063","7","BLUE-00233","2015-04-22 20:41:00+00:00","1","0","0","0","0","0","1","1","0","0"
"8064","7","BLUE-00233","2015-05-20 18:27:00+00:00","1","0","1","1","0","0","0","1","0","0"
"8065","7","BLUE-00233","2015-06-17 14:29:00+00:00","1","0","0","0","0","0","0","0","1","0"
"8066","7","BLUE-00233","2015-07-15 21:41:00+00:00","1","0","0","0","0","0","0","0","1","0"
"8067","7","BLUE-00237","2015-04-23 17:46:00+00:00","1","0","0","0","1","0","0","0","0","0"
"8068","7","BLUE-00238","2015-04-23 17:10:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8069","7","BLUE-00238","2015-05-21 15:47:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8070","7","BLUE-00238","2015-06-18 13:18:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8071","7","BLUE-00238","2015-07-16 13:40:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8072","7","BLUE-00239","2015-05-04 15:56:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8073","7","BLUE-00240","2015-04-24 01:44:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8074","7","BLUE-00240","2015-05-22 21:20:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8075","7","BLUE-00240","2015-06-19 18:23:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8076","7","BLUE-00240","2015-07-18 01:30:00+00:00","1","0","0","0","0","1","0","1","0","0"
"8077","7","BLUE-00241","2015-04-24 21:53:00+00:00","1","0","0","0","1","0","0","0","0","0"
"8078","7","BLUE-00241","2015-05-22 16:05:00+00:00","1","0","1","1","0","0","0","0","0","1"
"8079","7","BLUE-00241","2015-06-19 17:14:00+00:00","1","0","0","0","0","0","0","0","0","1"
"8080","7","BLUE-00241","2015-07-17 18:59:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8081","7","BLUE-00243","2015-04-23 17:43:00+00:00","1","0","1","0","0","1","0","1","0","0"
"8082","7","BLUE-00243","2015-05-21 14:19:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8083","7","BLUE-00243","2015-06-18 14:01:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8084","7","BLUE-00243","2015-07-16 22:08:00+00:00","1","0","0","0","0","1","0","0","0","0"
"8085","7","BLUE-00244","2015-04-28 19:25:00+00:00","1","0","0","0","0","0","0","0","0","1"
"8086","7","BLUE-00244","2015-05-26 17:02:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8087","7","BLUE-00244","2015-06-24 02:21:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8088","7","BLUE-00244","2015-07-22 13:43:00+00:00","1","0","0","0","0","0","0","0","0","1"
"8089","7","BLUE-00245","2015-04-23 17:41:00+00:00","1","0","0","0","0","0","0","1","0","1"
"8090","7","BLUE-00245","2015-05-21 14:02:00+00:00","1","0","0","0","0","1","0","0","0","1"
"8091","7","BLUE-00245","2015-06-19 02:20:00+00:00","1","0","1","1","1","1","0","1","1","1"
"8092","7","BLUE-00246","2015-04-26 19:08:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8093","7","BLUE-00246","2015-05-24 19:19:00+00:00","1","0","0","0","0","0","0","1","1","1"
"8094","7","BLUE-00246","2015-06-22 01:14:00+00:00","1","0","0","0","0","1","0","1","1","1"
"8095","7","BLUE-00248","2015-04-23 18:55:00+00:00","1","0","0","1","1","1","0","1","1","1"
"8096","7","BLUE-00248","2015-05-21 13:11:00+00:00","1","0","1","1","0","1","0","1","1","1"
"8097","7","BLUE-00249","2015-04-24 02:37:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8098","7","BLUE-00249","2015-05-23 07:56:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8099","7","BLUE-00249","2015-06-21 05:10:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8100","7","BLUE-00250","2015-04-24 18:07:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8101","7","BLUE-00250","2015-05-24 15:18:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8102","7","BLUE-00251","2015-04-24 19:17:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8103","7","BLUE-00251","2015-05-23 04:31:00+00:00","1","0","1","1","1","0","0","1","0","1"
"8104","7","BLUE-00251","2015-06-21 17:13:00+00:00","1","0","1","1","1","0","0","1","0","1"
"8105","7","BLUE-00251","2015-07-18 03:15:00+00:00","1","0","1","1","0","0","0","1","0","1"
"8106","7","BLUE-00252","2015-04-24 01:02:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8107","7","BLUE-00252","2015-05-22 16:48:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8108","7","BLUE-00252","2015-06-19 19:00:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8109","7","BLUE-00252","2015-07-20 01:24:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8110","7","BLUE-00253","2015-04-29 06:05:00+00:00","1","0","0","1","1","0","0","0","0","0"
"8111","7","BLUE-00253","2015-05-27 16:36:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8112","7","BLUE-00253","2015-06-25 01:46:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8113","7","BLUE-00253","2015-07-22 22:35:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8114","7","BLUE-00254","2015-05-04 03:17:00+00:00","1","0","0","1","0","1","0","1","1","0"
"8115","7","BLUE-00255","2015-04-24 14:49:00+00:00","1","0","1","1","1","1","0","1","1","1"
"8116","7","BLUE-00256","2015-04-24 19:44:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8117","7","BLUE-00256","2015-05-22 14:30:00+00:00","1","0","1","1","0","0","0","1","1","0"
"8118","7","BLUE-00256","2015-06-19 16:52:00+00:00","1","0","0","0","0","0","0","0","1","0"
"8119","7","BLUE-00256","2015-07-17 21:33:00+00:00","1","0","0","0","0","1","0","0","1","0"
"8120","7","BLUE-00257","2015-04-25 12:29:00+00:00","1","0","1","1","1","0","0","1","1","1"
"8121","7","BLUE-00257","2015-05-23 16:35:00+00:00","1","1","0","0","1","1","0","0","0","0"
"8122","7","BLUE-00257","2015-07-18 19:37:00+00:00","1","0","0","1","0","0","0","1","0","0"
"8123","7","BLUE-00258","2015-04-23 23:11:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8124","7","BLUE-00259","2015-04-24 15:02:00+00:00","1","0","0","0","0","0","0","0","1","0"
"8125","7","BLUE-00261","2015-04-24 03:07:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8126","7","BLUE-00261","2015-05-23 00:56:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8127","7","BLUE-00261","2015-06-21 03:17:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8128","7","BLUE-00261","2015-07-18 03:07:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8129","7","BLUE-00262","2015-04-23 22:46:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8130","7","BLUE-00262","2015-05-21 13:26:00+00:00","1","0","1","1","0","1","0","0","0","1"
"8131","7","BLUE-00262","2015-06-18 13:06:00+00:00","1","0","1","1","0","1","0","0","1","1"
"8132","7","BLUE-00262","2015-07-16 13:37:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8133","7","BLUE-00263","2015-04-24 14:26:00+00:00","1","0","0","1","0","0","0","0","1","0"
"8134","7","BLUE-00263","2015-05-22 14:14:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8135","7","BLUE-00264","2015-04-24 15:00:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8136","7","BLUE-00264","2015-05-22 13:18:00+00:00","1","0","0","1","0","1","0","1","0","1"
"8137","7","BLUE-00264","2015-06-19 15:10:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8138","7","BLUE-00264","2015-07-17 13:05:00+00:00","1","0","0","1","0","0","0","1","0","1"
"8139","7","BLUE-00265","2015-04-25 18:15:00+00:00","1","0","0","0","0","0","0","0","1","1"
"8140","7","BLUE-00267","2015-04-24 02:17:00+00:00","1","1","1","1","0","1","0","0","0","0"
"8141","7","BLUE-00267","2015-05-22 14:41:00+00:00","1","0","1","1","0","1","0","1","1","0"
"8142","7","BLUE-00267","2015-06-19 14:53:00+00:00","1","1","0","1","1","0","0","0","0","0"
"8143","7","BLUE-00267","2015-07-17 14:59:00+00:00","1","0","0","1","0","0","0","1","1","0"
"8144","7","BLUE-00268","2015-04-27 14:26:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8145","7","BLUE-00268","2015-05-22 02:59:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8146","7","BLUE-00268","2015-07-17 18:45:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8147","7","GREEN-00020","2014-08-07 22:43:00+00:00","4","0","1","0","1","0","0","1","0","0"
"8148","7","GREEN-00021","2014-07-15 16:09:00+00:00","1","0","0","0","0","0","0","0","0","1"
"8149","7","GREEN-00021","2014-08-13 16:05:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8150","7","GREEN-00022","2014-08-01 00:50:00+00:00","1","0","1","1","1","0","0","0","1","1"
"8151","7","GREEN-00022","2014-08-30 03:16:00+00:00","5","0","1","1","1","0","0","1","1","1"
"8152","7","GREEN-00023","2014-08-07 18:24:00+00:00","2","0","0","0","0","0","0","0","0","0"
"8153","7","GREEN-00023","2014-09-05 03:23:00+00:00","6","0","1","0","0","0","1","0","0","0"
"8154","7","GREEN-00023","2014-10-02 17:15:00+00:00","10","0","0","0","1","0","0","0","0","0"
"8155","7","GREEN-00025","2014-08-01 18:04:00+00:00","1","0","0","1","1","0","0","1","0","0"
"8156","7","GREEN-00027","2014-08-05 19:26:00+00:00","0","0","0","0","0","0","0","0","0","1"
"8157","7","GREEN-00027","2014-09-03 16:31:00+00:00","5","0","0","0","0","1","0","1","1","1"
"8158","7","GREEN-00029","2014-08-08 19:51:00+00:00","0","0","0","0","0","0","0","0","0","0"
"8159","7","GREEN-00030","2014-08-16 01:21:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8160","7","GREEN-00032","2014-08-11 04:18:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8161","7","GREEN-00032","2014-09-09 07:29:00+00:00","5","0","0","1","0","0","0","0","0","0"
"8162","7","GREEN-00032","2014-10-07 05:22:00+00:00","9","0","0","1","0","0","0","0","1","0"
"8163","7","GREEN-00037","2014-08-16 18:27:00+00:00","1","0","1","0","1","0","0","0","1","0"
"8164","7","GREEN-00037","2014-09-13 18:37:00+00:00","5","0","1","0","1","0","0","0","1","0"
"8165","7","GREEN-00039","2014-08-21 21:51:00+00:00","1","0","0","0","1","0","0","0","0","0"
"8166","7","GREEN-00039","2014-09-18 21:21:00+00:00","5","0","0","1","1","0","0","0","0","0"
"8167","7","GREEN-00039","2014-10-16 20:02:00+00:00","9","0","0","0","0","0","0","0","0","0"
"8168","7","GREEN-00039","2014-11-14 02:52:00+00:00","13","0","0","0","1","0","0","1","0","0"
"8169","7","GREEN-00040","2014-08-21 03:28:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8170","7","GREEN-00040","2014-09-18 16:02:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8171","7","GREEN-00040","2014-10-18 18:58:00+00:00","9","0","0","0","0","0","0","0","0","0"
"8172","7","GREEN-00040","2014-11-13 17:11:00+00:00","13","0","0","1","0","0","0","0","0","0"
"8173","7","GREEN-00041","2014-08-22 02:34:00+00:00","1","0","0","1","0","0","0","1","0","0"
"8174","7","GREEN-00042","2014-09-22 01:01:00+00:00","5","0","1","1","0","1","0","1","0","0"
"8175","7","GREEN-00043","2014-08-21 17:10:00+00:00","1","0","0","0","1","1","0","1","0","0"
"8176","7","GREEN-00043","2014-09-19 02:13:00+00:00","5","0","0","1","1","1","0","0","0","0"
"8177","7","GREEN-00044","2014-08-23 01:03:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8178","7","GREEN-00044","2014-09-20 20:41:00+00:00","5","0","0","1","0","0","0","0","0","1"
"8179","7","GREEN-00044","2014-10-18 01:14:00+00:00","9","0","0","1","0","0","0","0","0","1"
"8180","7","GREEN-00044","2014-11-14 18:13:00+00:00","13","0","0","1","0","0","0","0","0","1"
"8181","7","GREEN-00045","2014-09-03 04:39:00+00:00","1","0","0","1","1","1","0","1","0","0"
"8182","7","GREEN-00045","2014-10-01 16:02:00+00:00","1","0","0","1","0","1","0","1","0","0"
"8183","7","GREEN-00046","2014-09-03 23:58:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8184","7","GREEN-00046","2014-10-01 18:59:00+00:00","5","0","0","1","0","0","0","0","0","0"
"8185","7","GREEN-00046","2014-10-30 18:55:00+00:00","9","0","0","0","0","0","0","0","1","0"
"8186","7","GREEN-00046","2014-11-26 17:04:00+00:00","13","1","1","1","1","1","1","1","1","1"
"8187","7","GREEN-00050","2014-09-04 01:23:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8188","7","GREEN-00050","2014-10-03 01:05:00+00:00","5","0","0","1","0","0","0","1","0","1"
"8189","7","GREEN-00050","2014-10-31 14:19:00+00:00","9","0","1","1","0","1","0","0","1","1"
"8190","7","GREEN-00050","2014-11-28 21:35:00+00:00","13","0","0","1","1","1","0","1","1","1"
"8191","7","GREEN-00051","2014-09-06 21:35:00+00:00","1","0","0","0","1","1","0","1","0","0"
"8192","7","GREEN-00055","2014-09-07 06:48:00+00:00","1","0","1","1","0","0","0","1","1","1"
"8193","7","GREEN-00056","2014-09-09 04:51:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8194","7","GREEN-00057","2014-09-12 01:16:00+00:00","1","0","1","1","0","0","0","1","0","1"
"8195","7","GREEN-00057","2014-10-10 22:46:00+00:00","5","0","0","1","0","0","0","1","0","1"
"8196","7","GREEN-00057","2014-11-07 22:35:00+00:00","9","0","0","1","0","1","0","1","0","1"
"8197","7","GREEN-00057","2014-12-05 14:46:00+00:00","13","0","1","1","0","1","0","1","0","1"
"8198","7","GREEN-00061","2014-09-12 02:22:00+00:00","1","0","1","0","0","0","0","0","0","0"
"8199","7","GREEN-00065","2014-09-23 02:54:00+00:00","1","0","0","0","0","0","0","1","0","0"
"8200","7","GREEN-00066","2014-09-25 02:41:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8201","7","GREEN-00066","2014-10-22 18:54:00+00:00","5","0","0","0","0","0","0","0","0","0"
"8202","7","GREEN-00068","2014-09-24 01:13:00+00:00","1","0","1","0","0","0","0","1","0","0"
"8203","7","GREEN-00068","2014-10-23 05:44:00+00:00","5","0","0","0","0","0","0","1","0","0"
"8204","7","GREEN-00068","2014-11-20 05:46:00+00:00","9","0","1","0","0","1","0","1","0","0"
"8205","7","GREEN-00068","2014-12-18 02:02:00+00:00","13","0","1","0","0","0","0","1","0","0"
"8206","7","GREEN-00069","2014-09-29 21:08:00+00:00","1","0","0","1","0","0","0","0","1","1"
"8207","7","GREEN-00069","2014-10-27 16:45:00+00:00","5","0","0","0","0","0","0","0","1","0"
"8208","7","GREEN-00069","2014-11-25 06:55:00+00:00","9","0","0","0","0","0","0","0","1","1"
"8209","7","GREEN-00069","2014-12-25 00:57:00+00:00","14","0","0","0","0","0","0","0","1","0"
"8210","7","GREEN-00070","2014-09-26 03:26:00+00:00","1","0","0","1","1","1","0","1","0","1"
"8211","7","GREEN-00072","2014-09-26 19:05:00+00:00","1","0","0","0","0","1","0","1","1","0"
"8212","7","GREEN-00072","2014-10-24 13:07:00+00:00","5","0","1","0","0","1","0","1","1","0"
"8213","7","GREEN-00072","2014-11-21 14:43:00+00:00","9","0","1","0","1","1","0","1","1","0"
"8214","7","GREEN-00072","2014-12-20 19:51:00+00:00","13","0","0","0","0","1","0","1","1","0"
"8215","7","GREEN-00073","2014-09-26 03:31:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8216","7","GREEN-00076","2014-09-29 18:37:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8217","7","GREEN-00076","2014-10-27 15:16:00+00:00","5","0","1","1","0","1","0","0","0","0"
"8218","7","GREEN-00079","2014-09-29 19:10:00+00:00","1","0","0","0","0","0","0","1","1","0"
"8219","7","GREEN-00080","2014-09-29 15:53:00+00:00","1","0","0","0","0","0","0","0","0","0"
"8220","7","GREEN-00081","2014-09-29 21:41:00+00:00","1","0","0","1","0","0","0","0","0","0"
"8221","7","GREEN-00085","2014-09-29 15:59:00+00:00","1","0","0","0","0","1","0","1","0","0"
"8222","7","GREEN-00085","2014-10-27 17:08:00+00:00","5","0","0","0","0","0","0","1","0","0"
"8223","7","GREEN-00085","2014-11-24 15:47:00+00:00","9","0","0","0","0","0","0","1","0","0"
"8224","7","GREEN-00085","2014-12-22 16:06:00+00:00","13","0","0","0","0","0","1","1","0","0"
"8225","7","GREEN-00086","2014-09-29 16:15:00+00:00","1","1","1","1","0","0","0","1","1","1"
"8226","7","GREEN-00087","2014-09-29 16:02:00+00:00","1","0","0","1","0","0","0","0","0","1"
"8227","7","GREEN-00090","2014-09-29 22:27:00+00:00","0","0","0","1","0","0","0","0","0","1"
"8228","7","GREEN-00091","2014-09-29 16:23:00+00:00","0","0","1","1","0","0","0","0","0","0"
"8229","7","GREEN-00093","2014-10-01 14:58:00+00:00","1","0","1","1","1","1","1","1","0","0"
"8230","7","GREEN-00095","2014-09-30 19:36:00+00:00","1","0","0","1","1","0","0","0","0","1"
"8231","7","GREEN-00095","2014-10-28 16:47:00+00:00","5","0","0","1","0","1","0","0","1","1"
"8232","7","GREEN-00095","2014-11-25 17:07:00+00:00","9","0","0","1","0","0","0","0","0","1"
"8233","7","GREEN-00095","2014-12-23 19:29:00+00:00","13","0","1","1","0","0","0","0","0","0"
"8234","7","GREEN-00097","2014-10-02 03:12:00+00:00","1","0","1","1","0","0","0","0","0","1"
